2018-04-05 11:40:01,512 [  76219]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$PruneTask@11e6194 
2018-04-05 11:40:01,536 [  76243]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$ManageLruProjectFilesTask@5dad357c 
2018-04-05 11:40:01,559 [  76266]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-04-05 11:40:01,559 [  76266]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/Users/jackkenlay/IdeaProjects/untitled1' untitled1 
2018-04-05 11:40:01,571 [  76278]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRegistry$PopulateCachesTask@68b2b73c 
2018-04-05 11:40:01,581 [  76288]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-04-05 11:40:01,581 [  76288]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/Users/jackkenlay/IdeaProjects/untitled1' untitled1 
2018-04-05 11:40:01,892 [  76599]   INFO - CompilerWorkspaceConfiguration - Available processors: 4 
2018-04-05 11:40:10,080 [  84787]   INFO - .openapi.util.LowMemoryWatcher - Low memory signal received. 
2018-04-05 11:40:16,851 [  91558]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2018-04-05 11:40:16,851 [  91558]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2018-04-05 11:40:16,852 [  91559]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2018-04-05 11:40:16,905 [  91612]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2018-04-05 11:40:16,906 [  91613]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2018-04-05 11:40:16,911 [  91618]   INFO - Types.impl.FileTypeManagerImpl - FileTypeManager: 366 auto-detected files
Elapsed time on auto-detect: 279 ms 
2018-04-05 11:40:16,915 [  91622]   INFO - pl.local.NativeFileWatcherImpl - Watcher terminated with exit code 0 
2018-04-05 11:40:16,917 [  91624]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2018-04-05 11:40:16,929 [  91636]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2018-04-05 11:40:16,932 [  91639]   INFO - plication.impl.ApplicationImpl - Write action Statistics:
Event number:     64
Total time spent: 674ms
Average duration: 10ms
Median  duration: 2ms
Max  duration:    155ms (it was 'write action (class com.intellij.ide.util.projectWizard.ModuleBuilder$$Lambda$765/508399088)') 
2018-04-05 11:40:16,938 [  91645]   INFO - plication.impl.ApplicationImpl - AnAction.update() Statistics:
Event number:     3299
Total time spent: 57ms
Average duration: 0ms
Median  duration: 0ms
Max  duration:    38ms (it was 'Stop action update (class com.intellij.execution.actions.StopAction)') 
2018-04-05 11:40:16,938 [  91645]   INFO - plication.impl.ApplicationImpl - Global instance threads created counter = 9; ProcessIOExecutorService threads: 3 
2018-04-05 11:40:16,948 [  91655]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2018-04-05 11:40:16,948 [  91655]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2018-04-05 11:45:18,810 [      0]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
2018-04-05 11:45:19,019 [    209]   INFO -        #com.intellij.idea.Main - IDE: IntelliJ IDEA (build #IC-181.4203.550, 26 Mar 2018 21:19) 
2018-04-05 11:45:19,019 [    209]   INFO -        #com.intellij.idea.Main - OS: Mac OS X (10.13.3, x86_64) 
2018-04-05 11:45:19,019 [    209]   INFO -        #com.intellij.idea.Main - JRE: 1.8.0_152-release-1136-b20 (JetBrains s.r.o) 
2018-04-05 11:45:19,019 [    209]   INFO -        #com.intellij.idea.Main - JVM: 25.152-b20 (OpenJDK 64-Bit Server VM) 
2018-04-05 11:45:19,034 [    224]   INFO -        #com.intellij.idea.Main - JVM Args: -Dapple.laf.useScreenMenuBar=true -Didea.classpath.index.enabled=false -Didea.config.path=/Users/jackkenlay/personal/adobe-aem-plugin/build/idea-sandbox/config -Didea.is.internal=true -Didea.platform.prefix=Idea -Didea.plugins.path=/Users/jackkenlay/personal/adobe-aem-plugin/build/idea-sandbox/plugins -Didea.required.plugins.id=org.jetbrains -Didea.smooth.progress=false -Didea.system.path=/Users/jackkenlay/personal/adobe-aem-plugin/build/idea-sandbox/system -XX:MaxPermSize=250m -Xms256m -Xmx512m -Dfile.encoding=UTF-8 -Duser.country=GB -Duser.language=en -Duser.variant -ea 
2018-04-05 11:45:19,034 [    224]   INFO -        #com.intellij.idea.Main - ext: /Users/jackkenlay/.gradle/caches/modules-2/files-2.1/com.jetbrains/jbre/jbrex8u152b1136.20_osx_x64/jdk/Contents/Home/jre/lib/ext: [sunec.jar, nashorn.jar, cldrdata.jar, jfxrt.jar, dnsns.jar, localedata.jar, sunjce_provider.jar, meta-index, sunpkcs11.jar, jaccess.jar, zipfs.jar] 
2018-04-05 11:45:19,034 [    224]   INFO -        #com.intellij.idea.Main - ext: /System/Library/Java/Extensions: [MRJToolkit.jar] 
2018-04-05 11:45:19,034 [    224]   INFO -        #com.intellij.idea.Main - JNU charset: UTF-8 
2018-04-05 11:45:19,054 [    244]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 19 ms 
2018-04-05 11:45:19,070 [    260]   INFO -        #com.intellij.idea.Main - initializing environment 
2018-04-05 11:45:19,071 [    261]   INFO - .intellij.util.EnvironmentUtil - loading shell env: /bin/bash -l -i -c '/Users/jackkenlay/.gradle/caches/modules-2/files-2.1/com.jetbrains.intellij.idea/ideaIC/2018.1/d082978a55b398ef544e7daee1dd6228b88dbfc1/ideaIC-2018.1/bin/printenv.py' '/private/var/folders/jb/_qndynq176n17vdtygq80gsh0000gn/T/intellij-shell-env.tmp' 
2018-04-05 11:45:19,084 [    274]   INFO -     #com.intellij.util.ui.JBUI - User scale factor: 1.0 
2018-04-05 11:45:19,084 [    274]   INFO -     #com.intellij.util.ui.JBUI - System scale factor: 2.0 (JRE-managed HiDPI) 
2018-04-05 11:45:19,593 [    783]   INFO - .intellij.util.EnvironmentUtil - shell environment loaded (20 vars) 
2018-04-05 11:45:20,732 [   1922]   INFO - .intellij.idea.IdeaApplication - CPU cores: 4; ForkJoinPool.commonPool: java.util.concurrent.ForkJoinPool@36ca933c[Running, parallelism = 3, size = 0, active = 0, running = 0, steals = 0, tasks = 0, submissions = 0]; factory: com.intellij.concurrency.IdeaForkJoinWorkerThreadFactory@5f96bf72 
2018-04-05 11:45:22,270 [   3460]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor duplicates-groovy.xml 
2018-04-05 11:45:22,737 [   3927]   INFO - llij.ide.plugins.PluginManager - 35 plugins initialized in 1546 ms 
2018-04-05 11:45:22,741 [   3931]   INFO - llij.ide.plugins.PluginManager - Loaded bundled plugins: Android Support (10.3.0), Ant Support (1.0), Bytecode Viewer (0.1), CVS Integration (11), Copyright (8.1), Coverage (181.4203.550), Eclipse Integration (3.0), EditorConfig (181.4203.550), Git Integration (8.1), GitHub (181.4203.550), Gradle (181.4203.550), Groovy (9.0), I18n for Java (181.4203.550), IDEA CORE (181.4203.550), IntelliLang (8.0), JUnit (1.0), Java Bytecode Decompiler (181.4203.550), Java Stream Debugger (181.4203.550), JavaFX (1.0), Kotlin (1.2.30-release-IJ2018.1-1), Maven Integration (181.4203.550), Mercurial Integration (10.0), Plugin DevKit (1.0), Properties Support (181.4203.550), Settings Repository (181.4203.550), Smali Support (1.0), Subversion Integration (1.1), Task Management (1.0), Terminal (0.1), TestNG-J (8.0), UI Designer (181.4203.550), XPathView + XSLT Support (4), XSLT-Debugger (1.4), YAML (181.4203.550) 
2018-04-05 11:45:22,741 [   3931]   INFO - llij.ide.plugins.PluginManager - Loaded custom plugins: my_plugin (1.0-SNAPSHOT) 
2018-04-05 11:45:23,915 [   5105]   INFO - ellij.util.io.PagedFileStorage - lower=100; upper=435; buffer=10; max=435 
